Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
H6U8,41.08536502,Ralph Lauren,Bottoms,Not Good,1.399292313,331,Vintage,"S, M, L",L,Black,Average,47,Marie Claire,Chiara Ferragni,Spring/Summer,Nighttime,Positive,Neutral,Mixed
A9M8,98.09974139,Calvin Klein,Activewear,Good,3.439512765,111,Vintage,"S, M, L",XL,Red,Above Average,33,Marie Claire,Olivia Palermo,Fall,Holiday,Mixed,Neutral,Positive
W4M6,15.39320556,Calvin Klein,Outerwear,Good,2.546925348,388,Vintage,"S, M, L",S,Green,Medium,63,Glamour,Camila Coelho,Fall/Winter,Daytime,Neutral,Mixed,Negative
V4F1,95.47444232,Tommy Hilfiger,Tops,Very Good,4.95071703,171,Minimalist,"S, M, L",S,Black,Medium,42,InStyle,Olivia Palermo,Fall,Weekend,Positive,Neutral,Mixed
J5Y7,10.0199646,Burberry,Bottoms,Best,4.215347199,94,Minimalist,"S, M, L",L,Black,Very Low,33,Marie Claire,Aimee Song,Winter,Nighttime,Unknown,Unknown,Positive
Q1Z2,46.54534538,Mulberry,Dresses,Not Good,3.408251595,427,Formal,"S, L, XL",S,Red,Significant,49,Harper's Bazaar,Aimee Song,Winter,Daytime,Negative,Positive,Neutral
K6Z4,92.28989226,Ted Baker,Accessories,Bad,3.143659841,69,Glamorous,"S, M, L",XL,Blue,Significant,48,InStyle,Aimee Song,Fall/Winter,Nighttime,Neutral,Other,Negative
E3R3,21.25217878,Burberry,Tops,Best,4.120249307,232,Casual,"S, L, XL",M,Red,Significant,26,Glamour,Song of Style,Fall/Winter,Holiday,Neutral,Unknown,Unknown
G8Z5,56.38800123,Burberry,Outerwear,Best,3.789498384,146,Minimalist,"M, L, XL",S,Red,Average,29,Vogue,Song of Style,Winter,Daytime,Unknown,Mixed,Neutral
W5D9,23.71218645,Mulberry,Jewelry,Very Bad,4.003772054,225,Vintage,"M, L, XL",S,Green,Medium,48,Glamour,Camila Coelho,Fall,Weekend,Positive,Neutral,Negative
N4T3,91.56806485,Mulberry,Outerwear,Worst,2.575896697,429,Streetwear,"M, L, XL",L,Black,Below Average,44,Harper's Bazaar,Gigi Hadid,Spring,Weekend,Unknown,Other,Positive
P7E3,72.03131601,Burberry,Swimwear,Best,4.697473201,327,Streetwear,"S, M, L",S,Red,High,62,Marie Claire,Julie Sariñana,Spring,Evening,Negative,Other,Positive
S9O5,17.77552043,Mulberry,Dresses,Best,3.167208043,412,Formal,"S, M, L",S,Red,Average,62,Vogue,Chiara Ferragni,Winter,Nighttime,Mixed,Negative,Positive
I2J0,88.47090221,Mulberry,Activewear,Bad,4.552118211,31,Edgy,"M, L, XL",XL,Black,Significant,23,Harper's Bazaar,Leandra Medine,Spring/Summer,Nighttime,Negative,Negative,Negative
C4V3,97.12168266,Ted Baker,Bottoms,Very Good,1.71961052,483,Sporty,"M, L, XL",M,Blue,Significant,23,InStyle,Aimee Song,Spring,Daytime,Unknown,Unknown,Other
Y0F7,54.87957365,Jigsaw,Activewear,Very Good,1.027768632,120,Edgy,"S, L, XL",L,Red,Above Average,60,Marie Claire,Julie Sariñana,Winter,Holiday,Positive,Neutral,Unknown
L0B9,95.70890827,Alexander McQueen,Outerwear,Very Good,2.473530379,262,Minimalist,"S, M, L",S,Blue,Medium,56,Vogue,Kendall Jenner,Fall/Winter,Holiday,Positive,Neutral,Negative
V8O5,12.39161834,Ralph Lauren,Activewear,Best,3.502187401,393,Edgy,"M, L, XL",S,Blue,Significant,49,Glamour,Camila Coelho,Spring,Daytime,Mixed,Mixed,Positive
I8N8,40.91877592,Ralph Lauren,Bottoms,Worst,2.542633131,188,Bohemian,"S, L, XL",L,Blue,Above Average,39,Glamour,Camila Coelho,Winter,Weekend,Mixed,Positive,Negative
T1R5,43.20425911,Tommy Hilfiger,Jewelry,Not Good,2.526392036,129,Casual,"M, L, XL",L,Green,Negligible,56,Vogue,Song of Style,Fall/Winter,Nighttime,Mixed,Unknown,Neutral
V0W7,24.9859913,Jigsaw,Footwear,Not Good,3.928557206,55,Edgy,"S, L, XL",XL,Black,Below Average,28,Glamour,Song of Style,Spring/Summer,Weekend,Mixed,Other,Mixed
Z3F8,94.70081969,Alexander McQueen,Dresses,Bad,4.17376496,441,Vintage,"M, L, XL",S,Green,Very Low,32,Elle,Kendall Jenner,Fall/Winter,Daytime,Positive,Neutral,Unknown
V6P1,51.12273868,Ted Baker,Footwear,Best,1.79747255,274,Sporty,"S, M, L",L,Black,Above Average,29,Vogue,Olivia Palermo,Spring/Summer,Daytime,Unknown,Other,Positive
H5H0,29.80446634,Burberry,Tops,Not Good,2.413624335,16,Vintage,"S, M, L",L,Blue,Very High,30,Harper's Bazaar,Aimee Song,Winter,Daytime,Negative,Other,Positive
X2R5,12.97966658,Tommy Hilfiger,Jewelry,Very Good,3.592049241,441,Sporty,"M, L, XL",M,Green,Significant,45,Grazia,Negin Mirsalehi,Spring/Summer,Nighttime,Negative,Negative,Unknown
H6K8,48.48594832,Burberry,Swimwear,Worst,3.933738035,52,Sporty,"S, L, XL",S,Green,Below Average,49,W,Leandra Medine,Fall,Nighttime,Neutral,Neutral,Unknown
X9Q2,51.26656953,Ralph Lauren,Accessories,Bad,2.336248688,336,Edgy,"M, L, XL",S,Blue,Above Average,49,Elle,Leandra Medine,Spring/Summer,Holiday,Positive,Neutral,Mixed
K8G9,38.22328197,Ralph Lauren,Accessories,Very Bad,1.581228251,105,Casual,"M, L, XL",XL,Red,Negligible,30,Grazia,Chiara Ferragni,Spring/Summer,Weekend,Positive,Negative,Neutral
R5O3,75.77052794,Alexander McQueen,Lingerie,Not Good,1.868193085,103,Streetwear,"S, M, L",L,Green,Above Average,39,Fashionista,Chiara Ferragni,Fall/Winter,Holiday,Positive,Mixed,Positive
H8Z1,58.67797679,Ralph Lauren,Swimwear,Good,1.176338637,114,Bohemian,"S, M, L",S,Green,Average,62,Vogue,Leandra Medine,Winter,Nighttime,Unknown,Neutral,Neutral
L6H5,39.35143828,Calvin Klein,Accessories,Good,4.358831719,128,Vintage,"S, L, XL",L,Red,Very High,30,W,Song of Style,Spring/Summer,Nighttime,Negative,Positive,Unknown
U0Q1,85.11852407,Mulberry,Lingerie,Not Good,1.004551086,278,Sporty,"M, L, XL",XL,Black,High,55,Vogue,Song of Style,Spring,Weekend,Negative,Unknown,Mixed
U4F9,77.90753936,Ted Baker,Tops,Not Good,1.474671106,209,Casual,"S, L, XL",M,Red,Very Low,48,Glamour,Olivia Palermo,Summer,Weekend,Negative,Negative,Unknown
N4Q1,97.00919376,Tommy Hilfiger,Jewelry,Bad,2.406103809,433,Vintage,"S, L, XL",S,Red,Negligible,49,Cosmopolitan,Chiara Ferragni,Spring,Weekend,Mixed,Mixed,Unknown
X3A9,68.16423265,Alexander McQueen,Jewelry,Bad,2.392110257,258,Edgy,"S, L, XL",S,Black,Low,38,Glamour,Kendall Jenner,Fall,Daytime,Positive,Unknown,Negative
E0U6,13.6120816,Burberry,Swimwear,Good,1.216573293,235,Sporty,"M, L, XL",XL,Green,Above Average,61,Cosmopolitan,Aimee Song,Fall,Holiday,Unknown,Negative,Other
C2H4,47.81792526,Calvin Klein,Bottoms,Good,4.325855291,22,Vintage,"M, L, XL",M,Blue,Negligible,59,Cosmopolitan,Leandra Medine,Winter,Nighttime,Mixed,Unknown,Positive
H5I9,38.47036096,Jigsaw,Outerwear,Good,2.811058393,428,Edgy,"S, M, L",M,Red,Significant,58,Marie Claire,Leandra Medine,Spring,Holiday,Unknown,Other,Neutral
P1E7,74.05739386,Mulberry,Lingerie,Bad,2.139028933,61,Preppy,"S, M, L",XL,Green,Negligible,38,InStyle,Leandra Medine,Fall/Winter,Nighttime,Unknown,Other,Negative
Z7B2,31.43161777,Tommy Hilfiger,Footwear,Not Good,2.374543171,145,Glamorous,"M, L, XL",XL,Blue,High,57,Grazia,Julie Sariñana,Fall/Winter,Nighttime,Negative,Other,Mixed
X5T5,55.96718533,Tommy Hilfiger,Tops,Worst,4.863834846,68,Edgy,"M, L, XL",L,Green,High,36,Harper's Bazaar,Aimee Song,Fall/Winter,Weekend,Neutral,Positive,Mixed
A8G0,22.48529509,Mulberry,Swimwear,Bad,4.566243699,436,Sporty,"S, M, L",XL,Blue,Above Average,42,Marie Claire,Olivia Palermo,Fall/Winter,Evening,Unknown,Negative,Mixed
K2A4,69.59139868,Jigsaw,Activewear,Not Good,1.176570463,243,Bohemian,"M, L, XL",L,Green,High,45,Fashionista,Olivia Palermo,Fall/Winter,Weekend,Negative,Unknown,Positive
N0J7,99.7963524,Jigsaw,Outerwear,Good,2.757440174,193,Glamorous,"M, L, XL",XL,Green,Medium,64,InStyle,Negin Mirsalehi,Summer,Holiday,Neutral,Other,Unknown
O9V5,29.50853793,Mulberry,Outerwear,Worst,2.051204925,211,Streetwear,"S, L, XL",M,Black,Above Average,30,Glamour,Leandra Medine,Spring,Holiday,Mixed,Other,Neutral
K8D4,71.58731516,Alexander McQueen,Outerwear,Bad,3.466762652,482,Vintage,"S, L, XL",S,Green,Low,47,InStyle,Gigi Hadid,Spring/Summer,Evening,Negative,Neutral,Mixed
Q8V6,81.70898553,Tommy Hilfiger,Tops,Worst,3.548068746,374,Glamorous,"S, M, L",M,Black,Below Average,55,Marie Claire,Kendall Jenner,Spring/Summer,Evening,Unknown,Unknown,Mixed
K2G0,36.37933458,Alexander McQueen,Tops,Good,4.601972468,34,Formal,"M, L, XL",XL,Black,Low,63,InStyle,Chiara Ferragni,Spring/Summer,Holiday,Negative,Neutral,Mixed
Q6G1,20.53374497,Mulberry,Dresses,Very Bad,2.093328868,141,Preppy,"S, L, XL",L,Black,Very Low,50,Vogue,Negin Mirsalehi,Fall/Winter,Evening,Positive,Mixed,Other
D7B6,40.72064808,Calvin Klein,Accessories,Good,3.107547853,49,Sporty,"M, L, XL",XL,Black,Above Average,58,Marie Claire,Chiara Ferragni,Fall,Weekend,Mixed,Positive,Positive
D0W4,36.91058995,Mulberry,Tops,Good,1.18169048,244,Formal,"S, M, L",S,Red,Low,32,Fashionista,Kendall Jenner,Spring,Evening,Neutral,Mixed,Other
Z9F3,74.76480064,Tommy Hilfiger,Outerwear,Worst,4.304504037,290,Preppy,"S, M, L",S,Black,Very Low,28,W,Negin Mirsalehi,Spring,Weekend,Mixed,Negative,Unknown
A5X1,59.86161276,Jigsaw,Accessories,Very Bad,4.102963107,164,Casual,"S, M, L",S,Red,Low,36,InStyle,Camila Coelho,Fall/Winter,Nighttime,Negative,Unknown,Neutral
O2R8,64.99250878,Burberry,Lingerie,Worst,2.954223277,327,Minimalist,"M, L, XL",S,Green,Significant,41,Marie Claire,Song of Style,Winter,Nighttime,Neutral,Positive,Unknown
P4Z1,15.6017279,Jigsaw,Swimwear,Good,3.683611856,302,Streetwear,"S, L, XL",L,Black,High,19,Grazia,Chiara Ferragni,Spring,Holiday,Mixed,Other,Unknown
K4P3,67.67906541,Tommy Hilfiger,Tops,Not Good,4.044283368,230,Casual,"S, L, XL",S,Green,Very High,29,InStyle,Camila Coelho,Winter,Nighttime,Negative,Other,Positive
A4X8,40.88538439,Burberry,Bottoms,Bad,4.055708382,286,Glamorous,"S, L, XL",M,Blue,Significant,55,Marie Claire,Camila Coelho,Fall/Winter,Holiday,Negative,Mixed,Neutral
W8E1,35.71439186,Ted Baker,Jewelry,Bad,3.858406194,178,Minimalist,"M, L, XL",XL,Red,Average,37,InStyle,Kendall Jenner,Winter,Holiday,Positive,Neutral,Positive
Y7J2,21.11071836,Ralph Lauren,Tops,Good,3.39499637,171,Glamorous,"M, L, XL",L,Green,Average,58,Harper's Bazaar,Leandra Medine,Fall/Winter,Evening,Unknown,Unknown,Mixed
F2C2,57.88917649,Calvin Klein,Jewelry,Best,1.334714088,204,Casual,"M, L, XL",XL,Black,Average,48,Vogue,Olivia Palermo,Fall/Winter,Nighttime,Neutral,Other,Mixed
L4X1,34.07005706,Alexander McQueen,Swimwear,Not Good,4.58456216,66,Bohemian,"M, L, XL",XL,Blue,Low,21,Elle,Julie Sariñana,Summer,Holiday,Neutral,Neutral,Positive
Y2X1,93.93553747,Alexander McQueen,Activewear,Best,1.211575264,404,Minimalist,"S, L, XL",S,Black,Average,28,W,Camila Coelho,Fall/Winter,Evening,Negative,Other,Unknown
W5P7,19.46665413,Ted Baker,Jewelry,Good,1.412944206,307,Glamorous,"M, L, XL",L,Black,Significant,52,Grazia,Leandra Medine,Fall,Nighttime,Mixed,Other,Positive
L9V7,26.06845792,Tommy Hilfiger,Swimwear,Best,4.765465241,405,Bohemian,"S, M, L",M,Red,Above Average,55,Elle,Chiara Ferragni,Winter,Evening,Positive,Positive,Neutral
P2L6,17.75054848,Burberry,Jewelry,Very Bad,2.195873541,27,Formal,"S, L, XL",XL,Black,Very High,31,Grazia,Chiara Ferragni,Fall/Winter,Daytime,Unknown,Negative,Other
G9H1,48.53995852,Alexander McQueen,Activewear,Very Good,4.989045558,209,Vintage,"S, L, XL",M,Green,Above Average,38,Harper's Bazaar,Gigi Hadid,Spring,Nighttime,Neutral,Neutral,Neutral
R0P4,79.40497223,Ted Baker,Jewelry,Bad,2.847159212,464,Glamorous,"M, L, XL",M,Red,Average,59,Harper's Bazaar,Aimee Song,Winter,Evening,Unknown,Unknown,Neutral
F8W3,62.79493176,Alexander McQueen,Dresses,Bad,1.417960006,324,Formal,"M, L, XL",XL,Red,Below Average,48,Fashionista,Kendall Jenner,Winter,Weekend,Neutral,Positive,Neutral
Y5X8,53.31250573,Calvin Klein,Swimwear,Very Bad,4.236516491,47,Formal,"S, M, L",S,Blue,High,35,InStyle,Leandra Medine,Summer,Weekend,Negative,Other,Neutral
U1O1,73.47274933,Jigsaw,Dresses,Very Bad,4.753024068,437,Vintage,"S, M, L",L,Blue,Low,35,Harper's Bazaar,Aimee Song,Spring/Summer,Daytime,Mixed,Positive,Neutral
X3M9,82.24491566,Calvin Klein,Tops,Bad,3.059060711,65,Preppy,"S, M, L",S,Black,Significant,45,Glamour,Camila Coelho,Fall,Evening,Mixed,Mixed,Other
M6Q3,48.25364124,Alexander McQueen,Activewear,Worst,4.237318196,318,Bohemian,"S, L, XL",XL,Blue,Above Average,64,Elle,Gigi Hadid,Fall,Nighttime,Negative,Positive,Neutral
Z7L8,20.73714194,Mulberry,Outerwear,Bad,4.768435196,228,Minimalist,"M, L, XL",S,Blue,Very High,40,Grazia,Camila Coelho,Spring,Weekend,Unknown,Other,Positive
B6M9,10.1933666,Jigsaw,Tops,Best,4.088408985,203,Edgy,"S, M, L",XL,Black,Average,45,Fashionista,Leandra Medine,Fall/Winter,Nighttime,Mixed,Positive,Unknown
J7W9,88.9025518,Ralph Lauren,Activewear,Not Good,4.19955973,308,Streetwear,"M, L, XL",XL,Green,Very High,24,Fashionista,Chiara Ferragni,Winter,Holiday,Neutral,Negative,Other
P8X1,60.68003993,Tommy Hilfiger,Activewear,Bad,1.05504631,371,Sporty,"S, L, XL",M,Red,Very Low,43,Cosmopolitan,Gigi Hadid,Winter,Holiday,Negative,Negative,Mixed
W5C7,59.08760532,Jigsaw,Swimwear,Very Bad,2.963052126,116,Vintage,"M, L, XL",S,Red,Medium,49,Glamour,Olivia Palermo,Fall/Winter,Daytime,Unknown,Other,Positive
U2D9,60.67633481,Ralph Lauren,Swimwear,Best,2.4185577,215,Glamorous,"S, M, L",S,Green,Low,41,Vogue,Song of Style,Fall,Evening,Negative,Mixed,Mixed
F8K2,47.74380589,Ralph Lauren,Lingerie,Good,3.44220426,147,Glamorous,"M, L, XL",M,Red,Average,18,Marie Claire,Gigi Hadid,Spring,Nighttime,Neutral,Other,Unknown
Y1X8,82.90184936,Mulberry,Activewear,Very Good,2.377947,120,Formal,"M, L, XL",XL,Green,Significant,19,Vogue,Negin Mirsalehi,Winter,Daytime,Unknown,Neutral,Mixed
A9Z1,70.72528085,Mulberry,Swimwear,Good,4.099475444,113,Bohemian,"M, L, XL",S,Red,Very Low,32,Glamour,Chiara Ferragni,Summer,Evening,Neutral,Negative,Negative
C0B4,29.01716321,Mulberry,Jewelry,Very Bad,1.458974042,498,Sporty,"M, L, XL",L,Red,High,42,Vogue,Olivia Palermo,Spring,Holiday,Positive,Other,Mixed
L7G7,21.22170667,Calvin Klein,Dresses,Bad,1.985675238,332,Glamorous,"S, M, L",L,Black,Very High,58,Vogue,Aimee Song,Winter,Holiday,Mixed,Negative,Mixed
J1F6,97.73425333,Calvin Klein,Outerwear,Bad,2.490339923,137,Casual,"S, M, L",XL,Black,Significant,50,Harper's Bazaar,Song of Style,Fall/Winter,Daytime,Neutral,Mixed,Unknown
A2L3,78.80772953,Ted Baker,Dresses,Bad,1.168771317,150,Formal,"M, L, XL",L,Red,Below Average,27,InStyle,Negin Mirsalehi,Winter,Nighttime,Unknown,Negative,Positive
Y4V3,61.06388271,Tommy Hilfiger,Swimwear,Not Good,2.244136373,123,Sporty,"M, L, XL",XL,Green,Very High,47,Glamour,Olivia Palermo,Summer,Nighttime,Mixed,Other,Neutral
W5U7,50.45008212,Jigsaw,Jewelry,Bad,2.469648504,486,Preppy,"S, L, XL",L,Blue,Low,38,Vogue,Kendall Jenner,Fall/Winter,Nighttime,Neutral,Neutral,Neutral
F2I6,10.89278959,Ted Baker,Lingerie,Not Good,1.525213508,20,Vintage,"S, M, L",XL,Green,Significant,25,Cosmopolitan,Negin Mirsalehi,Spring,Evening,Neutral,Negative,Negative
H4H3,60.61077538,Tommy Hilfiger,Bottoms,Bad,1.008719372,439,Bohemian,"S, L, XL",M,Red,Negligible,49,Glamour,Negin Mirsalehi,Summer,Nighttime,Negative,Positive,Neutral
U6R6,63.59935562,Calvin Klein,Tops,Very Good,4.424254277,337,Casual,"M, L, XL",M,Black,Medium,22,W,Chiara Ferragni,Summer,Holiday,Positive,Positive,Positive
P0Z5,85.67915436,Alexander McQueen,Accessories,Worst,2.638030102,281,Formal,"S, M, L",M,Green,Average,52,Elle,Negin Mirsalehi,Spring/Summer,Holiday,Positive,Mixed,Mixed
Q7Q6,42.9027409,Ted Baker,Accessories,Very Bad,1.267146236,417,Preppy,"S, L, XL",XL,Black,Low,20,Grazia,Olivia Palermo,Fall/Winter,Evening,Mixed,Positive,Mixed
O0X0,58.42845994,Calvin Klein,Bottoms,Very Good,3.235308225,305,Casual,"M, L, XL",S,Green,Very Low,36,W,Julie Sariñana,Summer,Nighttime,Mixed,Mixed,Positive
P9Q8,77.77492919,Mulberry,Bottoms,Good,4.046979492,352,Vintage,"S, M, L",XL,Blue,Very High,47,Glamour,Camila Coelho,Spring/Summer,Nighttime,Negative,Mixed,Negative
F6P8,99.30871286,Ralph Lauren,Activewear,Not Good,2.819141152,311,Vintage,"S, M, L",S,Green,Average,38,Vogue,Kendall Jenner,Fall/Winter,Daytime,Mixed,Mixed,Neutral
Z0O2,36.73777642,Alexander McQueen,Tops,Best,1.873271013,443,Formal,"M, L, XL",S,Black,Medium,42,Marie Claire,Gigi Hadid,Fall,Weekend,Positive,Mixed,Negative
W3N4,47.488558,Jigsaw,Dresses,Very Good,3.294788085,38,Minimalist,"S, M, L",L,Red,Average,56,Marie Claire,Aimee Song,Fall,Nighttime,Neutral,Other,Neutral
D8O6,33.08977535,Ted Baker,Swimwear,Very Good,2.316552628,130,Casual,"S, L, XL",XL,Green,High,18,InStyle,Song of Style,Fall,Holiday,Positive,Mixed,Mixed
R7U2,83.3756233,Calvin Klein,Accessories,Very Bad,4.187367824,47,Streetwear,"M, L, XL",L,Blue,Negligible,63,Harper's Bazaar,Aimee Song,Winter,Evening,Neutral,Positive,Neutral
A8M3,32.2371456,Burberry,Outerwear,Good,4.371725095,331,Casual,"S, L, XL",S,Blue,High,42,Fashionista,Leandra Medine,Spring,Evening,Unknown,Unknown,Positive
P6K2,31.76650769,Burberry,Bottoms,Very Good,2.744335751,391,Streetwear,"S, L, XL",XL,Black,Average,57,Vogue,Negin Mirsalehi,Winter,Holiday,Neutral,Unknown,Unknown
V5Y2,21.09734639,Tommy Hilfiger,Tops,Good,1.271621757,411,Vintage,"S, L, XL",L,Blue,Below Average,27,InStyle,Kendall Jenner,Fall/Winter,Holiday,Mixed,Negative,Neutral
K9A2,13.80864704,Alexander McQueen,Dresses,Very Bad,1.447522552,432,Edgy,"S, M, L",L,Green,Negligible,24,Harper's Bazaar,Kendall Jenner,Spring,Nighttime,Positive,Unknown,Positive
G0M9,54.92492434,Mulberry,Dresses,Best,4.250593026,311,Formal,"S, M, L",L,Blue,Average,26,Glamour,Camila Coelho,Spring/Summer,Evening,Neutral,Negative,Mixed
S1Q8,71.83133079,Ted Baker,Accessories,Worst,1.12262585,142,Bohemian,"S, M, L",L,Blue,Above Average,36,W,Julie Sariñana,Fall/Winter,Nighttime,Unknown,Negative,Positive
E4A1,72.21776802,Jigsaw,Dresses,Worst,2.45909413,19,Vintage,"S, M, L",S,Green,High,26,InStyle,Julie Sariñana,Spring/Summer,Holiday,Negative,Positive,Negative
R3T4,70.16182121,Tommy Hilfiger,Swimwear,Very Good,4.628368227,370,Minimalist,"S, M, L",S,Red,Negligible,34,Vogue,Julie Sariñana,Winter,Daytime,Unknown,Other,Neutral
K2D3,98.21804841,Jigsaw,Lingerie,Very Bad,3.020136812,60,Casual,"M, L, XL",XL,Red,Average,30,Elle,Kendall Jenner,Fall/Winter,Nighttime,Negative,Unknown,Other
Y0B1,58.14966127,Alexander McQueen,Activewear,Very Good,4.781318682,488,Bohemian,"M, L, XL",S,Red,Very Low,61,Glamour,Kendall Jenner,Spring,Weekend,Neutral,Neutral,Neutral
O3Y0,55.2313545,Ralph Lauren,Outerwear,Worst,1.417863344,151,Casual,"M, L, XL",L,Black,Significant,40,Marie Claire,Aimee Song,Spring/Summer,Holiday,Unknown,Unknown,Positive
J2L5,78.52043669,Ralph Lauren,Tops,Very Bad,3.902162397,406,Vintage,"M, L, XL",L,Red,Low,52,Grazia,Negin Mirsalehi,Winter,Holiday,Mixed,Other,Unknown
I6C0,50.38621559,Burberry,Activewear,Very Good,1.186080657,118,Sporty,"S, L, XL",S,Red,Negligible,41,Fashionista,Olivia Palermo,Fall,Holiday,Positive,Unknown,Other
Q9Q1,22.2958126,Ralph Lauren,Swimwear,Very Bad,4.059004426,382,Formal,"S, L, XL",M,Blue,Very High,56,Vogue,Gigi Hadid,Spring,Daytime,Neutral,Positive,Neutral
A1K2,70.65127078,Jigsaw,Dresses,Very Good,1.873102121,420,Glamorous,"S, M, L",M,Green,High,59,Cosmopolitan,Olivia Palermo,Fall/Winter,Nighttime,Negative,Neutral,Neutral
R4F9,15.74993695,Alexander McQueen,Dresses,Best,1.153140115,435,Preppy,"S, L, XL",XL,Green,Low,48,Marie Claire,Camila Coelho,Spring,Nighttime,Positive,Unknown,Negative
U8P0,35.35520629,Calvin Klein,Outerwear,Worst,2.614854323,378,Preppy,"S, L, XL",M,Green,Low,46,Vogue,Leandra Medine,Fall/Winter,Daytime,Positive,Neutral,Other
B2A7,32.87690516,Calvin Klein,Jewelry,Very Bad,1.645922815,458,Vintage,"S, M, L",S,Green,High,58,W,Negin Mirsalehi,Fall/Winter,Nighttime,Mixed,Positive,Negative
P2N6,19.30071132,Mulberry,Jewelry,Good,4.09132186,403,Casual,"S, M, L",XL,Red,Negligible,32,Grazia,Song of Style,Summer,Holiday,Positive,Unknown,Neutral
A5W1,49.38156539,Tommy Hilfiger,Swimwear,Very Good,3.646312495,278,Vintage,"M, L, XL",XL,Green,Very High,50,InStyle,Aimee Song,Fall,Weekend,Negative,Unknown,Mixed
E3K6,55.23385889,Burberry,Bottoms,Best,1.219595232,246,Preppy,"M, L, XL",S,Red,Low,59,Vogue,Leandra Medine,Summer,Nighttime,Neutral,Negative,Neutral
S0H4,50.19515879,Tommy Hilfiger,Footwear,Very Bad,3.246494941,154,Glamorous,"M, L, XL",XL,Green,Medium,34,Vogue,Olivia Palermo,Spring,Weekend,Neutral,Negative,Neutral
W4K4,90.52707825,Tommy Hilfiger,Bottoms,Bad,2.394893601,4,Streetwear,"S, M, L",S,Red,Very High,34,Glamour,Camila Coelho,Fall,Evening,Positive,Mixed,Other
N5W8,67.24552301,Calvin Klein,Swimwear,Bad,1.094897445,4,Vintage,"S, L, XL",XL,Black,Medium,41,Glamour,Camila Coelho,Fall/Winter,Weekend,Mixed,Unknown,Neutral
N9S4,12.10585849,Calvin Klein,Swimwear,Worst,2.737558803,120,Edgy,"S, M, L",L,Blue,High,49,W,Negin Mirsalehi,Winter,Daytime,Neutral,Unknown,Unknown
K0J7,74.18604623,Tommy Hilfiger,Tops,Not Good,4.214721588,25,Formal,"S, M, L",XL,Blue,Very High,32,W,Julie Sariñana,Winter,Holiday,Neutral,Negative,Negative
C7B7,94.10486698,Alexander McQueen,Accessories,Worst,2.152414256,486,Vintage,"M, L, XL",L,Red,Medium,41,Fashionista,Gigi Hadid,Spring,Daytime,Positive,Negative,Mixed
G6C4,22.62489446,Mulberry,Bottoms,Not Good,3.004402034,146,Minimalist,"S, L, XL",XL,Blue,Medium,51,Marie Claire,Aimee Song,Spring,Holiday,Positive,Mixed,Negative
C9X2,29.23051697,Ralph Lauren,Accessories,Very Good,4.899219605,302,Bohemian,"S, L, XL",L,Blue,Average,42,W,Kendall Jenner,Spring/Summer,Nighttime,Negative,Mixed,Neutral
G2G7,99.06261243,Ted Baker,Dresses,Worst,1.570781494,283,Glamorous,"S, M, L",XL,Red,Medium,31,Elle,Aimee Song,Fall,Weekend,Negative,Mixed,Other
V7X0,84.72797914,Tommy Hilfiger,Activewear,Best,1.305635925,0,Preppy,"S, L, XL",L,Red,Significant,56,Vogue,Gigi Hadid,Summer,Daytime,Mixed,Other,Other
X1H3,56.96528428,Tommy Hilfiger,Outerwear,Very Good,3.30512947,236,Sporty,"S, L, XL",M,Green,Average,36,Fashionista,Chiara Ferragni,Spring,Evening,Negative,Neutral,Neutral
U8P3,53.23238467,Alexander McQueen,Swimwear,Very Bad,2.123340011,202,Vintage,"M, L, XL",XL,Green,Very High,52,Elle,Gigi Hadid,Spring/Summer,Weekend,Mixed,Positive,Unknown
C0H2,56.67270543,Tommy Hilfiger,Footwear,Bad,1.957913554,280,Preppy,"S, L, XL",L,Green,High,32,Glamour,Gigi Hadid,Summer,Holiday,Positive,Neutral,Negative
V6Q0,23.47209851,Burberry,Activewear,Not Good,2.817836925,381,Edgy,"S, M, L",XL,Blue,Very High,49,Elle,Negin Mirsalehi,Fall,Daytime,Unknown,Other,Mixed
F4T2,15.73637089,Calvin Klein,Dresses,Good,1.939707315,487,Glamorous,"S, L, XL",L,Blue,Very Low,40,Harper's Bazaar,Leandra Medine,Fall,Holiday,Neutral,Negative,Positive
Z6B0,72.05729549,Tommy Hilfiger,Tops,Bad,4.415744637,51,Streetwear,"M, L, XL",L,Green,Above Average,39,W,Chiara Ferragni,Spring,Evening,Positive,Positive,Positive
V3L1,95.55543885,Mulberry,Swimwear,Worst,1.368851524,377,Formal,"S, L, XL",S,Red,Below Average,39,W,Negin Mirsalehi,Fall,Holiday,Neutral,Other,Neutral
Y1G0,93.13223312,Ted Baker,Tops,Very Good,1.482142045,445,Casual,"M, L, XL",XL,Red,Medium,22,Glamour,Negin Mirsalehi,Fall,Evening,Negative,Unknown,Negative
Z7F1,51.91931465,Ted Baker,Tops,Very Bad,4.855020334,26,Streetwear,"S, L, XL",L,Blue,Below Average,37,Fashionista,Song of Style,Spring,Evening,Neutral,Unknown,Positive
S2Q5,87.64793593,Ted Baker,Accessories,Very Bad,4.245181395,335,Sporty,"S, L, XL",M,Blue,Medium,43,W,Chiara Ferragni,Summer,Evening,Neutral,Neutral,Neutral
